1.27,6.2646e-28,8.4334e-28,0.72036,1.7313e-28,-1.2862e-28,-2.4931e-57,-3.2377e-28,-4.3592e-28,0.30895,-5.4894e-28,4.0777e-28,1.6649e-56
1.28,6.2322e-28,8.3898e-28,0.72345,1.6764e-28,-1.2454e-28,-2.3266e-57,-3.3603e-28,-4.5243e-28,0.30621,-5.4616e-28,4.057e-28,1.3437e-56
1.29,6.1986e-28,8.3446e-28,0.72652,1.6218e-28,-1.2049e-28,-2.1922e-57,-3.4791e-28,-4.6842e-28,0.3035,-5.4295e-28,4.0332e-28,1.0335e-56
1.3,6.1638e-28,8.2977e-28,0.72955,1.5675e-28,-1.1645e-28,-2.0889e-57,-3.5941e-28,-4.839e-28,0.30081,-5.3933e-28,4.0064e-28,7.3485e-57
1.31,6.1278e-28,8.2493e-28,0.73256,1.5136e-28,-1.1245e-28,-2.0154e-57,-3.7052e-28,-4.9886e-28,0.29816,-5.3534e-28,3.9767e-28,4.4812e-57
1.32,6.0908e-28,8.1994e-28,0.73554,1.4601e-28,-1.0847e-28,-1.9706e-57,-3.8126e-28,-5.1331e-28,0.29553,-5.3098e-28,3.9443e-28,1.7374e-57
1.33,6.0527e-28,8.1481e-28,0.7385,1.407e-28,-1.0453e-28,-1.9532e-57,-3.9162e-28,-5.2725e-28,0.29293,-5.2627e-28,3.9093e-28,-8.7999e-58
1.34,6.0135e-28,8.0954e-28,0.74143,1.3543e-28,-1.0062e-28,-1.962e-57,-4.016e-28,-5.4069e-28,0.29036,-5.2123e-28,3.8719e-28,-3.3684e-57
1.35,5.9733e-28,8.0413e-28,0.74433,1.3022e-28,-9.6745e-29,-1.9957e-57,-4.1122e-28,-5.5363e-28,0.28782,-5.1589e-28,3.8322e-28,-5.7262e-57
1.36,5.9322e-28,7.986e-28,0.74721,1.2506e-28,-9.2913e-29,-2.053e-57,-4.2047e-28,-5.6608e-28,0.2853,-5.1025e-28,3.7903e-28,-7.9521e-57
1.37,5.8902e-28,7.9293e-28,0.75006,1.1996e-28,-8.9122e-29,-2.1325e-57,-4.2935e-28,-5.7804e-28,0.28281,-5.0433e-28,3.7464e-28,-1.0046e-56
1.38,5.8472e-28,7.8715e-28,0.75289,1.1492e-28,-8.5376e-29,-2.2329e-57,-4.3787e-28,-5.8951e-28,0.28035,-4.9816e-28,3.7006e-28,-1.2007e-56
1.39,5.8035e-28,7.8126e-28,0.75569,1.0994e-28,-8.1675e-29,-2.353e-57,-4.4604e-28,-6.005e-28,0.27791,-4.9174e-28,3.6529e-28,-1.3836e-56
